,SHEETBAR,DATE,LATITUDE,LONGITUDE,FLDNUM,STRATUM,LOCATCD,TN,TP,TEMP,DO,TURB,COND,VEL,SS,WDP,CHLcal,SECCHI,YEAR,MONTH,SEASON,PredictedTN,PredictedTP,PredictedVEL
9735,45021305,04/26/2016,37.3947669743554,-89.4307901670006,5,2,1651126,,,28.80342,8.9,24.0,592.0,0.3,41.6,4.3,28.80342,40.0,2016,4,SPRING,4.309382907082844,0.3188600272364286,0.3
9736,45021306,04/26/2016,37.3893351157994,-89.4299189270468,5,2,1651127,,,26.8089,8.9,17.0,591.0,0.25,23.27,6.3,26.8089,55.0,2016,4,SPRING,4.308148980141936,0.3266584455029653,0.25
9737,45021307,04/26/2016,37.3844041868009,-89.4307175395703,5,2,1651128,,,20.10006,9.0,15.0,591.0,0.45,21.11,6.4,20.10006,51.0,2016,4,SPRING,4.306265853099157,0.338559808413326,0.45
9738,45021308,04/26/2016,37.3718774223165,-89.4335695838473,5,2,1651131,,,19.73742,9.0,15.0,592.0,,18.29,6.8,19.73742,50.0,2016,4,SPRING,4.303476275890308,0.3561899363732559,0.5537106898410618
9739,45021309,04/26/2016,37.3538509910021,-89.4333064139461,5,1,1651076,,,29.89134,9.0,29.0,591.0,,46.23,3.5,29.89134,38.0,2016,4,SPRING,4.518548547696087,0.9372662085805025,1.1888490984985611
9740,45021310,04/26/2016,37.3521197336777,-89.4356455185145,5,1,1651013,4.141,0.133,25.35834,9.0,32.0,592.0,,32.77,2.2,25.35834,35.0,2016,4,SPRING,4.141,0.133,1.1871572888876358
9741,45021314,04/28/2016,37.5691534691749,-89.5226423391116,5,1,1651053,,,38.41338,8.3,48.0,631.0,,96.57,11.3,38.41338,28.0,2016,4,SPRING,3.9998016262002736,0.2158570737799505,1.4103866047974623
9742,45021315,04/28/2016,37.6014588071733,-89.5183065396439,5,2,1651035,3.976,0.18,33.69906,8.3,44.0,637.0,1.35,92.4,4.7,33.69906,25.0,2016,4,SPRING,3.976,0.18,1.35
9743,45021316,04/28/2016,37.6019253473001,-89.5188509467813,5,2,1651034,3.886,0.183,28.80342,8.3,43.0,636.0,1.47,91.28,5.5,28.80342,28.0,2016,4,SPRING,3.886,0.183,1.47
9744,45021317,04/28/2016,37.6063569412749,-89.5163793350417,5,2,1651117,,,27.35286,8.3,58.0,637.0,1.45,103.76,4.9,27.35286,28.0,2016,4,SPRING,3.9322815210580346,0.18145728263139882,1.45
9745,45021318,04/28/2016,37.6076897488732,-89.5157508787469,5,2,1651116,,,31.52322,8.3,41.0,637.0,1.5,104.64,3.8,31.52322,25.0,2016,4,SPRING,3.9107096836492294,0.17973645687651685,1.5
9746,45021319,04/28/2016,37.6077231720214,-89.5168817577457,5,2,1651115,,,30.97926,8.3,53.0,638.0,1.7,91.12,4.3,30.97926,28.0,2016,4,SPRING,3.911793860698301,0.17959326368135659,1.7
9747,45021320,04/28/2016,37.6090559819229,-89.5162532967797,5,2,1651114,,,30.07266,8.3,51.0,638.0,1.51,101.76,4.4,30.07266,29.0,2016,4,SPRING,3.9414905174227943,0.18533944033548,1.51
9748,45021321,04/28/2016,37.6130711048708,-89.5149332483525,5,2,1651113,,,35.33094,8.3,46.0,638.0,1.52,103.8,5.8,35.33094,28.0,2016,4,SPRING,3.942504402410962,0.18914150904110677,1.52
9749,45021322,04/28/2016,37.613054383302,-89.5143677693031,5,2,1651033,3.939,0.176,35.69358,8.3,52.0,638.0,1.35,99.52,4.7,35.69358,27.0,2016,4,SPRING,3.939,0.176,1.35
9750,45021323,04/28/2016,37.6152366578702,-89.5120006732415,5,2,1651032,3.943,0.191,28.80342,8.3,53.0,638.0,1.4,96.88,4.5,28.80342,29.0,2016,4,SPRING,3.943,0.191,1.4
9751,45021324,04/28/2016,37.6157701382862,-89.5148071273161,5,2,1651125,,,26.26494,8.4,49.0,638.0,1.4,96.84,3.7,26.26494,29.0,2016,4,SPRING,3.934825054510429,0.18691252725521457,1.4
9752,45021325,04/28/2016,37.6170694742912,-89.5130475331052,5,2,1651031,3.925,0.182,26.26494,8.3,53.0,638.0,1.4,76.36,6.2,26.26494,27.0,2016,4,SPRING,3.925,0.182,1.4
9753,45021329,04/28/2016,37.6193186628681,-89.5129423614567,5,2,1651124,,,42.03978,8.4,60.0,639.0,1.35,92.12,6.5,42.03978,27.0,2016,4,SPRING,3.936670681319513,0.1878353406597567,1.35
9754,45021330,04/28/2016,37.6246664927129,-89.510993205472,5,1,1651001,4.009,0.185,28.6221,8.3,54.0,639.0,,76.8,4.1,28.6221,29.0,2016,4,SPRING,4.009,0.185,1.3791284424422328
9755,45021331,04/29/2016,37.561889254686,-89.5207169194998,5,1,1651002,3.675,0.188,23.1825,7.7,78.0,615.0,,124.28,8.3,23.1825,20.0,2016,4,SPRING,3.675,0.188,1.4103370517626568
9756,45021332,04/29/2016,37.5583571505406,-89.5231447447631,5,1,1651003,4.223,0.235,22.81986,7.8,100.0,629.0,,149.0,11.4,22.81986,22.0,2016,4,SPRING,4.223,0.235,1.4102957375483525
9757,45021333,04/29/2016,37.5565577616196,-89.5232284529767,5,1,1651054,,,25.35834,7.8,97.0,631.0,,148.3,10.5,25.35834,22.0,2016,4,SPRING,4.151666666684347,0.22633333333548145,1.4102845687859422
9758,45021334,04/29/2016,37.5529589816506,-89.5233958470716,5,1,1651004,4.116,0.222,21.3693,7.8,98.0,635.0,,144.5,10.3,21.3693,18.0,2016,4,SPRING,4.116,0.222,1.410264574403229
9759,45021335,04/29/2016,37.5473607655363,-89.5168670446715,5,1,1651055,,,21.91326,7.5,85.0,593.0,,121.9,4.0,21.91326,23.0,2016,4,SPRING,4.181545431526003,0.2299634636433462,1.4102634393324966
9760,45021336,04/29/2016,37.5456947803783,-89.5214706467192,5,1,1651056,,,28.6221,7.8,92.0,637.0,,148.25,13.1,28.6221,22.0,2016,4,SPRING,4.183589114424625,0.23021176156560863,1.4102399939144021
9761,45021337,04/29/2016,37.5364309488115,-89.5128506831326,5,1,1651057,,,19.5561,7.6,57.0,589.0,,74.2,7.0,19.5561,25.0,2016,4,SPRING,4.047552725505673,0.2239556364141236,1.4102272708206445
9762,45021338,04/29/2016,37.5291666312968,-89.5109268208039,5,1,1651058,,,24.63306,7.7,92.0,615.0,,149.9,7.0,24.63306,21.0,2016,4,SPRING,4.075484913395646,0.22315757390298152,1.4102065801056871
9763,45021339,04/29/2016,37.529099778465,-89.5086674531528,5,1,1651059,,,24.27042,7.6,90.0,599.0,,130.8,5.8,24.27042,21.0,2016,4,SPRING,4.078584626755765,0.22306901066412094,1.410209790411844
9764,45021340,04/29/2016,37.51996912911,-89.5045690446349,5,1,1651005,3.976,0.226,24.27042,7.7,93.0,616.0,,129.27,11.4,24.27042,21.0,2016,4,SPRING,3.976,0.226,1.4101894454546353
9765,45021344,04/29/2016,37.5016985227041,-89.4963754198281,5,1,1651006,3.982,0.225,22.45722,7.8,83.0,634.0,,132.4,8.4,22.45722,23.0,2016,4,SPRING,3.982,0.225,1.4101580193266054
9766,45021345,04/29/2016,37.5016314331096,-89.4941169152845,5,1,1651060,,,29.16606,7.8,97.0,625.0,,151.73,14.2,29.16606,20.0,2016,4,SPRING,3.994876890273395,0.2435105297680055,1.4101591391853312
9767,45021346,04/29/2016,37.4999662100997,-89.4987180575613,5,1,1651061,,,25.9023,7.8,84.0,637.0,,131.2,9.6,25.9023,20.0,2016,4,SPRING,3.9939999938827846,0.24224999120650242,1.4101537407929277
9768,45021347,04/29/2016,37.4943669116998,-89.4921955239978,5,1,1651007,3.998,0.248,26.62758,7.8,97.0,626.0,,144.93,10.9,26.62758,15.0,2016,4,SPRING,3.998,0.248,1.4101484348036273
9769,45021348,04/29/2016,37.4925675627369,-89.4922797817069,5,1,1651062,,,22.81986,7.8,98.0,629.0,,145.8,10.0,22.81986,18.0,2016,4,SPRING,3.992666666667889,0.23266666667018074,0.828447574321086
9770,45021349,04/29/2016,37.4889688626775,-89.4924482746512,5,1,1651008,3.99,0.225,23.00118,7.8,94.0,636.0,,137.47,10.9,23.00118,19.0,2016,4,SPRING,3.99,0.225,0.27440807217048463
9771,45021350,04/29/2016,37.4759700545619,-89.4794914718134,5,1,1651063,,,24.45174,7.7,95.0,622.0,,157.87,10.5,24.45174,21.0,2016,4,SPRING,3.977312437637373,0.22870867207522944,0.27429603711619455
9772,45021351,04/29/2016,37.4723040293413,-89.4774028957559,5,1,1651009,3.925,0.244,26.8089,7.8,93.0,631.0,,142.2,10.0,26.8089,20.0,2016,4,SPRING,3.925,0.244,0.27426416704481194
9773,45021352,04/29/2016,37.4667712140471,-89.4731416923976,5,1,1651064,,,22.63854,7.8,92.0,635.0,,128.0,9.2,22.63854,18.0,2016,4,SPRING,3.9960254131700097,0.2312026282576558,0.27420418516938005
9774,45021353,04/29/2016,37.4592271859741,-89.4621947616889,5,1,1651010,4.036,0.224,27.35286,7.8,94.0,634.0,,147.53,12.3,27.35286,19.0,2016,4,SPRING,4.036,0.224,0.2740728781607287
9775,45021354,04/29/2016,37.4479569007474,-89.4469062832053,5,1,1651065,,,26.26494,7.8,125.0,621.0,,142.73,10.7,26.26494,22.0,2016,4,SPRING,3.9554564770449083,0.21605908928611772,0.27381489448036245
9776,45021355,04/29/2016,37.4278248834435,-89.4365622801567,5,1,1651011,3.894,0.21,20.28138,7.8,91.0,637.0,,125.67,7.7,20.28138,20.0,2016,4,SPRING,3.894,0.21,0.2731047131439208
9777,45021356,04/29/2016,37.4259575076639,-89.4343915833922,5,1,1651066,,,24.27042,7.8,95.0,635.0,,147.13,9.6,24.27042,19.0,2016,4,SPRING,4.027497242655265,0.2231616999800966,0.27299128513035265
9778,45021369,05/03/2016,37.328346952974,-89.4841545069007,5,1,1651080,,,19.91874,5.5,965.0,487.0,,1174.0,5.2,19.91874,2.0,2016,5,SPRING,5.334096457014445,0.9319212709707231,0.8512644831736478
9779,45021370,05/03/2016,37.3304620095052,-89.4795428862214,5,2,1651102,,,19.19346,5.5,740.0,487.0,0.92,908.8,4.7,19.19346,3.0,2016,5,SPRING,5.407234154204439,0.9405741816241872,0.92
9780,45021371,05/03/2016,37.3299450166054,-89.4773105881192,5,2,1651027,5.115,0.906,18.46818,5.5,925.0,487.0,0.8,1038.4,8.0,18.46818,2.0,2016,5,SPRING,5.115,0.906,0.8
9781,45021372,05/03/2016,37.3266448927443,-89.4723880633338,5,2,1651103,,,11.3967,5.5,,484.0,1.33,518.8,10.2,11.3967,4.0,2016,5,SPRING,4.9647600266536065,0.8070614809670091,1.33
9782,45021373,05/03/2016,37.323811258451,-89.4680081676996,5,2,1651105,,,19.37478,5.6,880.0,487.0,0.77,1006.2,9.4,19.37478,3.0,2016,5,SPRING,5.04657651293444,0.860940630469021,0.77
9783,45021374,05/03/2016,37.3227768232234,-89.4635441859601,5,2,1651028,4.869,0.744,16.29234,5.5,720.0,481.0,1.05,799.2,2.5,16.29234,5.0,2016,5,SPRING,4.869,0.744,1.05
9784,45021375,05/03/2016,37.3215902300386,-89.4540110604168,5,2,1651029,4.252,0.579,18.6495,5.6,995.0,487.0,0.83,960.6,7.3,18.6495,3.0,2016,5,SPRING,4.252,0.579,0.83
9785,45021376,05/03/2016,37.3236363745516,-89.4471460648454,5,2,1651104,,,21.00666,5.5,1160.0,479.0,1.37,1338.8,9.6,21.00666,3.0,2016,5,SPRING,4.678725339568963,0.6931161767080696,1.37
9786,45021377,05/03/2016,37.3290088416811,-89.4310979940707,5,2,1651046,4.645,0.687,14.47914,5.5,1020.0,478.0,1.18,1015.4,7.6,14.47914,2.0,2016,5,SPRING,4.645,0.687,1.18
9787,45021378,05/03/2016,37.3294586616634,-89.4310766896231,5,2,1651136,,,17.38026,5.5,1330.0,477.0,1.0,851.4,3.8,17.38026,5.0,2016,5,SPRING,4.574482612134201,1.0319634379380949,1.0
9788,45021379,05/03/2016,37.3369182424955,-89.4245175909704,5,2,1651045,4.571,1.049,45.30354,5.5,1145.0,476.0,1.27,1170.6,6.6,45.30354,1.0,2016,5,SPRING,4.571,1.049,1.27
9789,45021380,05/03/2016,37.3436654800007,-89.4241972944542,5,2,1651135,,,24.9957,5.5,1155.0,475.0,1.07,1186.8,8.5,24.9957,5.0,2016,5,SPRING,4.292199970250176,0.4550910994166551,1.07
9790,45021381,05/03/2016,37.3481636327457,-89.4239837041308,5,2,1651134,,,21.00666,5.5,1080.0,474.0,,1202.8,9.7,21.00666,1.0,2016,5,SPRING,4.367447880471497,0.6153866477020731,1.2128571428181565
9791,45021382,05/03/2016,37.3485793346393,-89.4228354744826,5,2,1651133,,,24.0891,5.5,1105.0,475.0,,1239.0,9.6,24.0891,2.0,2016,5,SPRING,4.364730173099094,0.6095972989738835,1.209982846346238
9792,45021383,05/03/2016,37.3685303343833,-89.4122925437488,5,2,1651132,,,14.47914,5.5,655.0,472.0,0.63,680.2,2.9,14.47914,3.0,2016,5,SPRING,4.330026133479436,0.18839483640996588,0.63
9793,45021384,05/03/2016,37.3698283912486,-89.4105374442541,5,2,1651044,4.288,0.454,10.30878,5.6,410.0,471.0,1.02,440.6,8.2,10.30878,2.0,2016,5,SPRING,4.288,0.454,1.02
9794,45021388,05/03/2016,37.3738766504065,-89.4103442992305,5,2,1651130,,,20.10006,5.6,1005.0,471.0,0.64,1171.8,7.1,20.10006,3.0,2016,5,SPRING,4.323975583840262,0.22663431012954013,0.64
9795,45021389,05/03/2016,37.3752431973724,-89.4108435342415,5,2,1651129,,,23.00118,5.6,1055.0,470.0,0.93,1229.0,9.2,23.00118,2.0,2016,5,SPRING,4.320600223525332,0.24796658731990368,0.93
9796,45021390,05/03/2016,37.3467898485298,-89.438154737496,5,1,1651077,,,25.9023,5.6,1135.0,472.0,,1439.6,8.5,25.9023,3.0,2016,5,SPRING,4.450927515682377,0.793217684569901,1.1818913322641103
9797,45021391,05/03/2016,37.3397962707259,-89.445255636111,5,1,1651078,,,22.81986,5.6,1235.0,468.0,,1220.0,14.7,22.81986,4.0,2016,5,SPRING,4.550238805018843,0.3895324331373563,1.0908563142370127
9798,45021392,05/03/2016,37.3364684681154,-89.4544391845008,5,1,1651015,5.288,0.852,22.63854,5.6,990.0,470.0,,960.0,11.7,22.63854,2.0,2016,5,SPRING,5.288,0.852,1.092635286328406
9799,45021393,05/03/2016,37.3352759178971,-89.474804734069,5,1,1651079,,,20.64402,5.6,1030.0,470.0,,1301.6,11.1,20.64402,4.0,2016,5,SPRING,5.334031854070613,0.9319136278055371,0.8621768000241264
9800,45021394,05/03/2016,37.3374105655096,-89.4859769489822,5,1,1651014,5.47,0.948,18.6495,5.6,1175.0,472.0,,1233.4,17.9,18.6495,4.0,2016,5,SPRING,5.47,0.948,0.85509730033002
9801,45021395,05/03/2016,37.3075550497231,-89.5121935492523,5,1,1651016,5.292,1.036,18.83082,5.5,1200.0,471.0,,1173.4,9.0,18.83082,2.0,2016,5,SPRING,5.292,1.036,0.4099435877791684
9802,45021396,05/04/2016,37.2553542587548,-89.4836089123234,5,2,1651144,,,16.11102,6.2,880.0,456.0,1.34,1001.4,5.7,16.11102,3.0,2016,5,SPRING,4.814271775145338,0.8433967520548196,1.34
9803,45021397,05/04/2016,37.2551384222717,-89.4915087043496,5,2,1651038,4.436,0.85,19.01214,6.2,830.0,451.0,1.38,1068.2,6.0,19.01214,2.0,2016,5,SPRING,4.436,0.85,1.38
9804,45021398,05/04/2016,37.2565547557062,-89.4936971964014,5,2,1651143,,,15.0231,6.2,850.0,451.0,0.99,1076.6,6.7,15.0231,2.0,2016,5,SPRING,4.646209253661423,0.8692097229194513,0.99
9805,45021399,05/04/2016,37.2571046860319,-89.4970530918959,5,2,1651051,4.694,0.82,20.64402,6.3,910.0,450.0,1.01,1258.8,5.4,20.64402,3.0,2016,5,SPRING,4.694,0.82,1.01
9806,45021400,05/04/2016,37.2584875968971,-89.4981161340742,5,2,1651122,,,18.10554,6.3,890.0,450.0,1.19,1351.6,6.7,18.10554,2.0,2016,5,SPRING,4.654166510411969,0.9330568160366175,1.19
9807,45021401,05/04/2016,37.258870766299,-89.4958440421948,5,2,1651121,,,16.65498,6.2,860.0,452.0,1.65,1205.4,6.9,16.65498,4.0,2016,5,SPRING,4.745776664364442,0.8469238654695099,1.65
9808,45021402,05/04/2016,37.2592705778791,-89.4941347414334,5,2,1651050,4.819,0.885,16.47366,6.2,940.0,453.0,1.24,1227.0,6.2,16.47366,5.0,2016,5,SPRING,4.819,0.885,1.24
9809,45021403,05/04/2016,37.2606701933057,-89.4957605775879,5,2,1651142,,,15.74838,6.3,740.0,454.0,0.34,882.4,3.4,15.74838,8.0,2016,5,SPRING,4.714592523764928,0.9542443365704099,0.34
9810,45021404,05/04/2016,37.2607535527079,-89.4985746957195,5,2,1651037,4.626,1.013,16.11102,6.2,850.0,451.0,,1128.8,18.9,16.11102,3.0,2016,5,SPRING,4.626,1.013,0.7691672124524095
9811,45021405,05/04/2016,37.2654353160937,-89.5045576360243,5,2,1651120,,,17.92422,6.3,900.0,449.0,1.46,1267.8,7.5,17.92422,4.0,2016,5,SPRING,4.6276954325769495,0.844686690301307,1.46
9812,45021406,05/04/2016,37.2663516748243,-89.5050788685391,5,2,1651036,4.932,0.956,19.01214,6.3,900.0,449.0,1.54,1215.0,6.5,19.01214,4.0,2016,5,SPRING,4.932,0.956,1.54
9813,45021407,05/04/2016,37.2668015355195,-89.505058052373,5,2,1651119,,,18.46818,6.3,850.0,449.0,1.6,1227.8,6.2,18.46818,6.0,2016,5,SPRING,4.620966821621449,0.8422253931821928,1.6
9814,45021408,05/04/2016,37.267734525877,-89.5061421803188,5,2,1651049,4.511,0.802,17.19894,6.4,830.0,449.0,1.64,1162.6,5.1,17.19894,5.0,2016,5,SPRING,4.511,0.802,1.64
9815,45021409,05/04/2016,37.273682480965,-89.509249159139,5,2,1651141,,,20.28138,6.3,880.0,448.0,1.4,1154.4,7.7,20.28138,5.0,2016,5,SPRING,4.552427804927964,0.8086935754687103,1.4
9816,45021410,05/04/2016,37.2740824722051,-89.5075395720052,5,2,1651048,4.74,0.839,17.56158,6.3,940.0,451.0,1.77,1090.4,9.1,17.56158,5.0,2016,5,SPRING,4.74,0.839,1.77
9817,45021411,05/04/2016,37.2750320672572,-89.5091867671425,5,2,1651118,,,17.19894,6.3,870.0,449.0,,1270.4,8.9,17.19894,5.0,2016,5,SPRING,4.550899931645993,0.8084467138467324,1.60195944615968
9818,45021412,05/04/2016,37.2786974300011,-89.511272228476,5,2,1651140,,,17.38026,6.3,820.0,450.0,,1079.6,7.8,17.38026,3.0,2016,5,SPRING,4.496354514730271,0.8177293623970872,1.58888276841393
9819,45021413,05/04/2016,37.2847282468941,-89.517195072011,5,2,1651139,,,18.10554,6.3,890.0,449.0,1.03,1300.8,1.9,18.10554,5.0,2016,5,SPRING,4.651378657136948,0.8312632160992572,1.03
9820,45021414,05/04/2016,37.286511118925,-89.5165490101267,5,2,1651138,,,18.28686,6.3,890.0,449.0,1.04,1343.8,8.0,18.28686,7.0,2016,5,SPRING,4.688788831998056,0.8345291837458619,1.04
9821,45021415,05/04/2016,37.2882607936095,-89.5147768349839,5,2,1651047,4.362,0.806,13.93518,6.4,840.0,452.0,0.47,1124.8,8.9,13.93518,3.0,2016,5,SPRING,4.362,0.806,0.47
9822,45021416,05/04/2016,37.2882773908552,-89.5153398745654,5,2,1651137,,,17.19894,6.4,900.0,452.0,0.35,1183.4,7.0,17.19894,1.0,2016,5,SPRING,4.609094735193743,0.7943720124614709,0.35
9823,45021417,05/04/2016,37.3021567145359,-89.5124431709408,5,1,1651017,4.617,0.794,16.11102,6.3,890.0,451.0,,1274.4,9.6,16.11102,3.0,2016,5,SPRING,4.617,0.794,0.4098921352393474
9824,45021421,05/04/2016,37.304089002823,-89.5168652250526,5,1,1651081,,,14.66046,6.4,860.0,447.0,,1139.0,12.2,14.66046,3.0,2016,5,SPRING,4.9939751287588,0.9291525646809331,0.41010838444259845
9825,45021422,05/04/2016,37.2968911811016,-89.5171975523057,5,1,1651082,,,15.74838,6.4,830.0,446.0,,1357.6,18.2,15.74838,4.0,2016,5,SPRING,4.469947176516682,0.8009201328698032,0.41035387224345143
9826,45021423,05/05/2016,37.2844275428413,-89.5222829483796,5,1,1651083,,,15.74838,7.2,860.0,458.0,,866.6,13.2,15.74838,3.0,2016,5,SPRING,4.621975271804902,0.8286962538877296,1.0355250502074123
9827,45021424,05/05/2016,37.2826942921891,-89.5246178646542,5,1,1651084,,,15.0231,7.2,670.0,456.0,,1047.0,15.7,15.0231,3.0,2016,5,SPRING,4.59869213019875,0.8266635986681449,1.035444026060041
9828,45021425,05/05/2016,37.2790953400365,-89.5247835454277,5,1,1651085,,,17.19894,7.2,740.0,459.0,,1175.2,12.6,17.19894,4.0,2016,5,SPRING,4.789493103606199,0.8177051683130269,1.0354501560488512
9829,45021426,05/05/2016,37.270097947302,-89.5251976185491,5,1,1651086,,,16.11102,7.2,680.0,460.0,,1077.8,12.1,16.11102,2.0,2016,5,SPRING,4.831095495755513,0.8370282360226079,1.5944377376412824
9830,45021427,05/05/2016,37.2700317572377,-89.5229459809565,5,1,1651087,,,15.38574,7.2,660.0,459.0,,1091.8,2.0,15.38574,3.0,2016,5,SPRING,4.849502945038672,0.8366298063844443,1.5957426443964136
9831,45021428,05/05/2016,37.2664989852676,-89.5253631962871,5,1,1651018,5.202,0.829,13.93518,7.2,840.0,459.0,,1065.8,11.4,13.93518,2.0,2016,5,SPRING,5.202,0.829,1.5226470887300765
9832,45021429,05/05/2016,37.2463247551553,-89.4981162362803,5,2,1651106,,,5.23182,6.8,185.0,438.0,,173.13,3.6,5.23182,9.0,2016,5,SPRING,4.81565508529768,0.8433726044960506,1.1902791004400395
9833,45021430,05/05/2016,37.2511064180759,-89.4922594282206,5,1,1651089,,,13.75386,7.2,750.0,458.0,,1088.6,13.1,13.75386,6.0,2016,5,SPRING,4.7443688296243085,0.8446170029741392,1.1548377187982983
9834,45021431,05/05/2016,37.2528390486234,-89.489924855341,5,1,1651019,5.238,0.836,13.57254,7.2,700.0,459.0,,1055.8,7.8,13.57254,3.0,2016,5,SPRING,5.238,0.836,1.1281481477754423
9835,45021432,05/05/2016,37.2541025592645,-89.4718327376186,5,1,1651088,,,12.3033,7.1,480.0,458.0,,840.2,13.0,12.3033,4.0,2016,5,SPRING,4.820514450957585,0.843287777664082,1.3649615054667192
9836,45021433,05/05/2016,37.1593980255388,-89.4379491659926,5,1,1651022,5.084,0.839,16.11102,7.1,740.0,456.0,,1012.0,14.4,16.11102,4.0,2016,5,SPRING,5.084,0.839,0.09897442539646659
9837,45021434,05/05/2016,37.1503336352382,-89.4361238648791,5,1,1651092,,,14.84178,7.1,840.0,450.0,,1090.4,9.7,14.84178,3.0,2016,5,SPRING,4.41005994569923,0.30832034581345197,0.09883933774591087
9838,45021435,05/05/2016,37.1465995229799,-89.4317974348473,5,1,1651093,,,40.4079,7.2,790.0,455.0,,1136.2,14.0,40.4079,4.0,2016,5,SPRING,4.532912578768531,0.37330157133121455,0.09865942191714883
9839,45021436,05/05/2016,37.1091822968616,-89.3863099246556,5,1,1651023,4.793,0.745,12.48462,7.2,730.0,452.0,,917.4,10.7,12.48462,4.0,2016,5,SPRING,4.793,0.745,0.29040919806534315
9840,45021437,05/05/2016,37.0927145332914,-89.378095873889,5,1,1651024,5.43,0.884,13.57254,7.1,870.0,453.0,,1187.0,10.5,13.57254,3.0,2016,5,SPRING,5.43,0.884,0.29015145570741047
9841,45021438,05/05/2016,37.08358087466,-89.3740329981692,5,1,1651097,,,16.8363,7.1,810.0,455.0,,1152.2,14.0,16.8363,5.0,2016,5,SPRING,5.531322114025855,0.9691345573471679,0.8236210120984666
9842,45021439,05/05/2016,37.0765212813856,-89.3788672663977,5,1,1651098,,,17.38026,7.1,630.0,451.0,,1130.2,7.9,17.38026,5.0,2016,5,SPRING,5.483097522893655,0.9286144866917105,1.3513266951252483
9843,45021440,05/05/2016,37.0692556113743,-89.3769645769845,5,1,1651025,5.599,1.026,15.38574,7.1,720.0,454.0,,1061.2,17.0,15.38574,4.0,2016,5,SPRING,5.599,1.026,1.3449443923921538
9844,45021441,05/05/2016,37.0675160089479,-89.3792959796255,5,1,1651099,,,17.19894,7.1,720.0,455.0,,1182.4,15.3,17.19894,5.0,2016,5,SPRING,4.94735490700398,0.8929941337787327,1.3409671822944507
9845,45021442,05/05/2016,37.055837970791,-89.3804137009457,5,2,1651149,,,14.66046,7.1,760.0,453.0,,1075.0,4.2,14.66046,5.0,2016,5,SPRING,4.839187395474015,0.8547898392438087,1.2815133605988216
9846,45021443,05/05/2016,37.0544542272043,-89.3793554300434,5,2,1651040,4.82,0.867,15.20442,7.1,640.0,454.0,1.49,1158.0,4.0,15.20442,4.0,2016,5,SPRING,4.82,0.867,1.49
9847,45021447,05/05/2016,37.046618594177,-89.3735463188915,5,2,1651123,,,16.29234,7.2,760.0,454.0,1.25,1112.8,3.5,16.29234,4.0,2016,5,SPRING,4.7771828948131905,0.8410145948924241,1.25
9848,45021448,05/05/2016,37.0443523536252,-89.3730923023691,5,2,1651042,4.719,0.828,15.74838,7.2,800.0,454.0,,1051.0,3.3,15.74838,5.0,2016,5,SPRING,4.719,0.828,1.4494229009633313
9849,45021449,05/05/2016,37.0452519793781,-89.3730494451603,5,2,1651041,4.871,0.862,15.9297,7.2,720.0,454.0,,1040.0,3.0,15.9297,4.0,2016,5,SPRING,4.871,0.862,1.4613455110052531
9850,45021450,05/05/2016,37.0415847550621,-89.3709763599765,5,2,1651043,5.113,0.76,15.74838,7.1,690.0,454.0,,1076.8,7.7,15.74838,4.0,2016,5,SPRING,5.113,0.76,1.424586270379962
9851,45021451,05/05/2016,37.0406679447058,-89.3704581180837,5,2,1651150,,,16.47366,7.1,780.0,455.0,,988.8,6.2,16.47366,4.0,2016,5,SPRING,4.794493276090108,0.8149707036189661,1.419584161417329
9852,45021452,05/05/2016,37.0404584936768,-89.3783352059132,5,1,1651101,,,15.9297,7.1,755.0,456.0,,1033.4,19.1,15.9297,4.0,2016,5,SPRING,4.920637767217292,0.7931995731706198,1.408131307135668
9853,45021453,05/05/2016,37.0422577566421,-89.3782496254144,5,1,1651100,,,16.29234,7.2,720.0,456.0,,1087.4,4.5,16.29234,3.0,2016,5,SPRING,4.798874451572216,0.8458666536411534,1.4131095576898387
9854,45021454,05/05/2016,37.0461303967267,-89.387057071308,5,1,1651026,4.842,0.853,13.02858,7.2,670.0,452.0,,1019.2,16.3,13.02858,5.0,2016,5,SPRING,4.842,0.853,1.3672960704407193
9855,45021515,07/25/2016,37.3992139826677,-89.4288851255458,5,2,1652136,,,9.8562,6.0,57.0,551.0,0.56,120.32,9.1,9.8562,18.0,2016,7,SUMMER,3.358101495889985,0.2749566254029916,0.56
9856,45021516,07/25/2016,37.3938843818783,-89.4313966570016,5,2,1652137,,,20.6586,6.1,96.0,551.0,0.71,158.55,4.9,20.6586,17.0,2016,7,SUMMER,3.340251028597473,0.27301371739836444,0.71
9857,45021517,07/25/2016,37.3857195553007,-89.4295260580922,5,2,1652138,,,18.7296,6.0,86.0,550.0,0.81,162.25,7.2,18.7296,18.0,2016,7,SUMMER,3.3260801941042333,0.25425033839972044,0.81
9858,45021518,07/25/2016,37.3839714051065,-89.4313025917163,5,2,1652139,,,19.3083,6.0,82.0,550.0,0.18,183.1,6.0,19.3083,18.0,2016,7,SUMMER,3.327082168335182,0.2545223028338352,0.18
9859,45021519,07/25/2016,37.3609800077691,-89.4307112625827,5,1,1652070,,,19.6941,6.1,66.0,549.0,,161.5,10.6,19.6941,19.0,2016,7,SUMMER,3.294490452096494,0.26392743593335344,0.7152731284842142
