,SHEETBAR,DATE,LATITUDE,LONGITUDE,FLDNUM,STRATUM,LOCATCD,TN,TP,TEMP,DO,TURB,COND,VEL,SS,WDP,CHLcal,SECCHI,MONTH,SEASON,YEAR,PREDICTED_TN,PREDICTED_TP,PREDICTED_TEMP,PREDICTED_DO,PREDICTED_TURB,PREDICTED_COND,PREDICTED_VEL,PREDICTED_SS,PREDICTED_WDP,PREDICTED_CHLcal,PREDICTED_SECCHI
10016,41022678,10/28/2013,44.3958882227943,-92.0239853814447,1,3,1313107,,,7.1,9.1,3.0,346.0,0.01,2.4,2.21,5.36256,143.0,10,FALL,2013,1.9967581446865597,0.2652231693146929,7.1,9.1,3.0,346.0,0.01,2.4,2.21,5.36256,143.0
10017,41022679,10/28/2013,44.3876951319105,-92.0134499253234,1,2,1313015,1.468,0.088,8.4,10.4,3.0,341.0,0.03,2.5,2.1,5.12352,179.0,10,FALL,2013,1.468,0.088,8.4,10.4,3.0,341.0,0.03,2.5,2.1,5.12352,179.0
10018,41022680,10/28/2013,44.3846040068411,-92.0204066527488,1,2,1313066,,,8.4,10.6,3.0,331.0,0.04,3.3,5.7,5.36256,178.0,10,FALL,2013,1.4953281294324874,0.09320535798714044,8.4,10.6,3.0,331.0,0.04,3.3,5.7,5.36256,178.0
10019,41022681,10/28/2013,44.3888568107185,-92.0441904132641,1,3,1313109,,,7.8,11.6,1.0,501.0,0.0,1.0,0.3,3.33072,30.0,10,FALL,2013,1.3808283556586143,0.10058640938384583,7.8,11.6,1.0,501.0,0.0,1.0,0.3,3.33072,30.0
10020,41022682,10/28/2013,44.3723216168364,-92.0055370000768,1,2,1313018,1.582,0.101,8.8,10.4,2.0,441.0,0.18,1.7,0.86,3.92832,86.0,10,FALL,2013,1.582,0.101,8.8,10.4,2.0,441.0,0.18,1.7,0.86,3.92832,86.0
10021,41022683,10/28/2013,44.3673598233498,-92.0043659114853,1,2,1313080,,,8.1,11.4,37.0,448.0,0.0,68.2,0.18,17.43408,18.0,10,FALL,2013,1.5187401365398872,0.10254292349902713,8.1,11.4,37.0,448.0,0.0,68.2,0.18,17.43408,18.0
10022,41022684,10/28/2013,44.3601092126826,-91.9988416889724,1,3,1313029,1.516,0.094,8.4,11.6,2.0,438.0,0.01,1.1,0.77,3.56976,77.0,10,FALL,2013,1.516,0.094,8.4,11.6,2.0,438.0,0.01,1.1,0.77,3.56976,77.0
10023,41022685,10/28/2013,44.357748158817,-91.9863334433473,1,3,1313035,1.077,0.097,7.3,12.7,6.0,484.0,0.02,9.9,0.44,46.95552,44.0,10,FALL,2013,1.077,0.097,7.3,12.7,6.0,484.0,0.02,9.9,0.44,46.95552,44.0
10024,41022686,10/28/2013,44.3482463105728,-91.9808513425468,1,3,1313036,0.645,0.135,7.6,10.6,4.0,428.0,0.0,2.5,0.48,11.21904,48.0,10,FALL,2013,0.645,0.135,7.6,10.6,4.0,428.0,0.0,2.5,0.48,11.21904,48.0
10025,41022687,10/28/2013,44.3626989993617,-91.9862480700508,1,3,1313113,,,8.0,11.9,8.0,477.0,0.0,9.4,0.44,6.7968,44.0,10,FALL,2013,0.7994615342188698,0.08684615369093426,8.0,11.9,8.0,477.0,0.0,9.4,0.44,6.7968,44.0
10026,41022688,10/28/2013,44.3626878554036,-91.9849933115094,1,3,1313019,0.749,0.085,8.4,11.8,16.0,511.0,0.0,18.9,0.25,24.48576,25.0,10,FALL,2013,0.749,0.085,8.4,11.8,16.0,511.0,0.0,18.9,0.25,24.48576,25.0
10027,41022689,10/28/2013,44.3663495913895,-91.9918327347647,1,3,1313100,,,7.9,11.3,2.0,443.0,0.02,1.1,1.41,3.09168,141.0,10,FALL,2013,1.1178264831057678,0.09158618719831729,7.9,11.3,2.0,443.0,0.02,1.1,1.41,3.09168,141.0
10028,41022690,10/28/2013,44.3654991407742,-91.9974948715726,1,3,1313101,,,8.3,12.6,1.0,456.0,0.08,1.7,0.48,3.2112,48.0,10,FALL,2013,1.4725874195843143,0.09887284065890348,8.3,12.6,1.0,456.0,0.08,1.7,0.48,3.2112,48.0
10029,41022691,10/28/2013,44.3765448687654,-91.9740843485971,1,3,1313028,1.414,0.105,9.0,11.4,6.0,354.0,0.0,7.0,0.88,4.88448,88.0,10,FALL,2013,1.414,0.105,9.0,11.4,6.0,354.0,0.0,7.0,0.88,4.88448,88.0
10030,41022692,10/28/2013,44.3757232957045,-91.9828852983962,1,3,1313111,,,9.3,11.8,3.0,341.0,0.23,4.3,0.9,5.48208,90.0,10,FALL,2013,1.5796667825550124,0.1524061870080497,9.3,11.8,3.0,341.0,0.23,4.3,0.9,5.48208,90.0
10031,41022693,10/28/2013,44.3857581024573,-91.9977768597237,1,3,1313110,,,8.1,4.8,336.0,348.0,0.0,328.4,0.45,11.45808,4.0,10,FALL,2013,1.5188168065651173,0.14800348705357086,8.1,4.8,336.0,348.0,0.0,328.4,0.45,11.45808,4.0
10032,41022694,10/28/2013,44.3847471151579,-91.9852398895743,1,3,1313024,1.703,0.159,8.3,10.1,19.0,338.0,0.0,21.2,0.73,7.15536,38.0,10,FALL,2013,1.703,0.159,8.3,10.1,19.0,338.0,0.0,21.2,0.73,7.15536,38.0
10033,41022695,10/28/2013,44.3865474121711,-91.9852087845312,1,3,1313023,1.832,0.171,8.3,10.0,31.0,335.0,0.03,31.3,0.86,7.87248,20.0,10,FALL,2013,1.832,0.171,8.3,10.0,31.0,335.0,0.03,31.3,0.86,7.87248,20.0
10034,41022696,10/28/2013,44.3891525473735,-91.9744918807531,1,3,1313108,,,9.4,11.4,5.0,548.0,0.0,8.9,0.15,4.76496,15.0,10,FALL,2013,1.3051601832891364,0.10649218985122927,9.4,11.4,5.0,548.0,0.0,8.9,0.15,4.76496,15.0
10035,41022697,10/28/2013,44.3924095219563,-91.9863630663015,1,3,1313094,,,8.6,10.0,4.0,346.0,0.0,3.6,1.05,4.28688,61.0,10,FALL,2013,1.6071723480387954,0.2133194763762672,8.6,10.0,4.0,346.0,0.0,3.6,1.05,4.28688,61.0
10036,41022698,10/28/2013,44.3959710266499,-91.9819067631084,1,3,1313022,1.358,0.119,8.2,9.3,10.0,270.0,0.0,13.9,0.98,9.42624,46.0,10,FALL,2013,1.358,0.119,8.2,9.3,10.0,270.0,0.0,13.9,0.98,9.42624,46.0
10037,41022699,10/28/2013,44.4000551985353,-91.9856031823714,1,3,1313090,,,8.7,9.7,7.0,282.0,0.0,5.9,0.62,5.36256,62.0,10,FALL,2013,1.33910409105135,0.10719005690709375,8.7,9.7,7.0,282.0,0.0,5.9,0.62,5.36256,62.0
10038,41022700,10/28/2013,44.4041836994884,-91.994335257554,1,3,1313021,1.31,0.089,8.5,8.7,5.0,275.0,0.01,5.8,0.58,7.3944,58.0,10,FALL,2013,1.31,0.089,8.5,8.7,5.0,275.0,0.01,5.8,0.58,7.3944,58.0
10039,41022704,10/28/2013,44.4047436484459,-92.0068841626783,1,3,1313033,1.163,0.071,7.9,11.3,3.0,270.0,0.0,3.4,0.92,3.8088,92.0,10,FALL,2013,1.163,0.071,7.9,11.3,3.0,270.0,0.0,3.4,0.92,3.8088,92.0
10040,41022705,10/28/2013,44.4007419519584,-92.0126028047487,1,3,1313034,0.986,0.08,10.4,10.9,5.0,279.0,0.0,5.1,0.32,5.004,32.0,10,FALL,2013,0.986,0.08,10.4,10.9,5.0,279.0,0.0,5.1,0.32,5.004,32.0
10041,41022706,10/28/2013,44.3934753569011,-92.0051913549989,1,3,1313093,,,9.2,11.5,19.0,338.0,0.02,47.9,0.61,,61.0,10,FALL,2013,1.6086889835301352,0.12244589004366543,9.2,11.5,19.0,338.0,0.02,47.9,0.61,6.840078249396691,61.0
10042,41022707,10/28/2013,44.3943809755132,-92.005803825464,1,3,1313092,,,9.6,11.3,6.0,343.0,0.0,8.9,0.79,5.96016,79.0,10,FALL,2013,1.6790559195773187,0.15374065896991285,9.6,11.3,6.0,343.0,0.0,8.9,0.79,5.96016,79.0
10043,41022708,10/28/2013,44.3951876253859,-91.995104623701,1,3,1313196,,,9.3,11.4,4.0,335.0,0.14,7.2,0.79,6.67728,79.0,10,FALL,2013,1.235346584525082,0.11147766503587832,9.3,11.4,4.0,335.0,0.14,7.2,0.79,6.67728,79.0
10044,41022709,10/28/2013,44.3920922622645,-92.0014480491614,1,2,1313174,1.403,0.087,9.0,10.6,4.0,331.0,0.01,3.7,0.88,5.48208,88.0,10,FALL,2013,1.403,0.087,9.0,10.6,4.0,331.0,0.01,3.7,0.88,5.48208,88.0
10045,41022712,10/29/2013,44.5662972039309,-92.4757556572458,1,1,1313002,1.581,0.067,8.9,10.4,13.0,407.0,0.19,17.3,1.7,10.98,56.0,10,FALL,2013,1.581,0.067,8.9,10.4,13.0,407.0,0.19,17.3,1.7,10.98,56.0
10046,41022716,10/29/2013,44.5662739718804,-92.4707185709109,1,1,1313051,,,8.9,10.6,13.0,403.0,0.49,16.8,5.6,10.14336,55.0,10,FALL,2013,1.7793305645032818,0.0763489154984712,8.9,10.6,13.0,403.0,0.49,16.8,5.6,10.14336,55.0
10047,41022717,10/29/2013,44.5644735258166,-92.4707348968307,1,1,1313052,,,8.9,10.8,11.0,408.0,0.19,15.2,5.0,10.3824,56.0,10,FALL,2013,1.8773373696294895,0.08096876489835977,8.9,10.8,11.0,408.0,0.19,15.2,5.0,10.3824,56.0
10048,41022718,10/29/2013,44.5626140345785,-92.4581593089806,1,1,1313053,,,8.9,10.9,13.0,406.0,0.36,16.6,4.3,11.21904,60.0,10,FALL,2013,1.8177995104612188,0.08127539640173723,8.9,10.9,13.0,406.0,0.36,16.6,4.3,11.21904,60.0
10049,41022719,10/29/2013,44.5584625914751,-92.4374217791277,1,3,1313089,,,7.4,11.8,45.0,407.0,0.02,81.0,0.61,11.09952,21.0,10,FALL,2013,2.3569948201073285,0.2591088209329345,7.4,11.8,45.0,407.0,0.02,81.0,0.61,11.09952,21.0
10050,41022720,10/29/2013,44.5707219919395,-92.4593434536079,1,3,1313020,1.631,0.069,8.0,11.2,13.0,403.0,0.06,16.3,0.85,10.62144,53.0,10,FALL,2013,1.631,0.069,8.0,11.2,13.0,403.0,0.06,16.3,0.85,10.62144,53.0
10051,41022721,10/29/2013,44.5698366316527,-92.4625001572878,1,3,1313088,,,7.6,11.9,9.0,404.0,0.0,11.9,0.62,10.50192,62.0,10,FALL,2013,1.3240211038359737,0.09424686248825637,7.6,11.9,9.0,404.0,0.0,11.9,0.62,10.50192,62.0
10052,41022722,10/29/2013,44.5703044602755,-92.4662740805754,1,3,1313087,,,7.0,11.2,30.0,406.0,0.0,37.1,0.52,12.89232,31.0,10,FALL,2013,1.1857754584982425,0.10561659780575203,7.0,11.2,30.0,406.0,0.0,37.1,0.52,12.89232,31.0
10053,41022723,10/29/2013,44.5739141588088,-92.4681302976165,1,3,1313084,,,5.8,11.9,45.0,408.0,0.0,55.0,0.62,16.3584,19.0,10,FALL,2013,1.3080585741703232,0.09555966866636594,5.8,11.9,45.0,408.0,0.0,55.0,0.62,16.3584,19.0
10054,41022724,10/29/2013,44.5720782775442,-92.4605903368498,1,3,1313086,,,6.6,11.7,19.0,412.0,0.03,23.4,0.83,10.02384,39.0,10,FALL,2013,1.4728393447730497,0.08200760528969311,6.6,11.7,19.0,412.0,0.03,23.4,0.83,10.02384,39.0
10055,41022725,10/29/2013,44.5721944613651,-92.4857782932333,1,3,1313085,,,5.7,11.9,27.0,411.0,0.0,26.9,0.48,10.3824,28.0,10,FALL,2013,1.6040500894229606,0.07804998936929844,5.7,11.9,27.0,411.0,0.0,26.9,0.48,10.3824,28.0
10056,41022726,10/29/2013,44.580296472536,-92.4857068837862,1,2,1313074,,,8.3,11.5,10.0,404.0,0.1,11.9,1.71,11.33856,59.0,10,FALL,2013,2.080099923353253,0.0802282698996676,8.3,11.5,10.0,404.0,0.1,11.9,1.71,11.33856,59.0
10057,41022727,10/29/2013,44.5794467327896,-92.4970508478695,1,2,1313075,,,8.6,12.1,9.0,406.0,0.03,10.2,0.31,11.09952,31.0,10,FALL,2013,1.9654999953522778,0.08399999958084203,8.6,12.1,9.0,406.0,0.03,10.2,0.31,11.09952,31.0
10058,41022728,10/29/2013,44.5799134229922,-92.5008256792276,1,2,1313009,1.596,0.073,8.6,11.1,11.0,406.0,0.12,12.3,0.98,12.05568,59.0,10,FALL,2013,1.596,0.073,8.6,11.1,11.0,406.0,0.12,12.3,0.98,12.05568,59.0
10059,41022732,10/29/2013,44.5853744977575,-92.5146360437778,1,2,1313073,,,8.6,12.1,12.0,409.0,0.27,13.6,0.82,10.86048,59.0,10,FALL,2013,1.7336403418505757,0.06839003639734915,8.6,12.1,12.0,409.0,0.27,13.6,0.82,10.86048,59.0
10060,41022733,10/29/2013,44.5845555772913,-92.5341684957728,1,2,1313065,,,8.5,11.8,12.0,409.0,0.24,17.9,1.4,11.33856,54.0,10,FALL,2013,1.514746289731992,0.21235900981570494,8.5,11.8,12.0,409.0,0.24,17.9,1.4,11.33856,54.0
10061,41022734,10/29/2013,44.5872918905861,-92.5429650856403,1,2,1313169,,,8.6,11.6,13.0,405.0,0.09,16.8,2.4,11.69712,51.0,10,FALL,2013,1.5146115312671373,0.2072381881512157,8.6,11.6,13.0,405.0,0.09,16.8,2.4,11.69712,51.0
10062,41022735,10/29/2013,44.592275628895,-92.5511152827927,1,2,1313064,,,8.5,11.8,13.0,407.0,0.24,15.5,,11.45808,51.0,10,FALL,2013,1.8226223558016335,0.1585824681885863,8.5,11.8,13.0,407.0,0.24,15.5,1.7655277773259734,11.45808,51.0
10063,41022736,10/29/2013,44.5995454386088,-92.5686999071267,1,3,1313104,,,6.0,14.5,11.0,419.0,0.03,10.1,0.28,15.40224,28.0,10,FALL,2013,2.0686353048518638,0.08499582485149695,6.0,14.5,11.0,419.0,0.03,10.1,0.28,15.40224,28.0
10064,41022737,10/29/2013,44.6063715338748,-92.588812441138,1,1,1313048,,,8.3,12.2,12.0,406.0,0.07,14.2,1.34,11.81664,48.0,10,FALL,2013,1.7293675467898664,0.07445198667029018,8.3,12.2,12.0,406.0,0.07,14.2,1.34,11.81664,48.0
10065,41022738,10/29/2013,44.6063895702765,-92.5938530761516,1,1,1313047,,,8.8,11.3,14.0,400.0,0.17,17.7,6.9,10.62144,47.0,10,FALL,2013,1.7213815606497327,0.07421710472499214,8.8,11.3,14.0,400.0,0.17,17.7,6.9,10.62144,47.0
10066,41022739,10/29/2013,44.573820892499,-92.5512572725254,1,1,1313050,,,8.6,11.5,14.0,420.0,0.36,16.0,6.2,13.60944,45.0,10,FALL,2013,1.7699018810736051,0.0741583188740299,8.6,11.5,14.0,420.0,0.36,16.0,6.2,13.60944,45.0
10067,41022740,10/29/2013,44.5701493308808,-92.5336537986737,1,1,1313001,1.557,0.068,8.7,11.2,14.0,409.0,0.6,17.1,6.9,11.45808,54.0,10,FALL,2013,1.557,0.068,8.7,11.2,14.0,409.0,0.6,17.1,6.9,11.45808,54.0
10068,41022741,10/29/2013,44.5791490588704,-92.5329520649106,1,3,1313105,,,6.5,13.3,18.0,465.0,0.0,15.1,0.23,11.93616,23.0,10,FALL,2013,1.5146469766192774,0.20858511153254777,6.5,13.3,18.0,465.0,0.0,15.1,0.23,11.93616,23.0
10069,41022742,10/29/2013,44.575487995295,-92.5184968586472,1,1,1313049,,,8.7,11.7,14.0,408.0,0.4,15.9,5.3,11.69712,52.0,10,FALL,2013,1.6539038725400372,0.15535074282456568,8.7,11.7,14.0,408.0,0.4,15.9,5.3,11.69712,52.0
10070,41022743,10/29/2013,44.5790915599225,-92.5190969188829,1,2,1313076,,,8.6,12.0,12.0,407.0,0.26,15.1,0.38,11.45808,38.0,10,FALL,2013,1.6625185564307468,0.1237759805538553,8.6,12.0,12.0,407.0,0.26,15.1,0.38,11.45808,38.0
10071,41022744,10/29/2013,44.5664292060693,-92.5053486598215,1,3,1313106,,,12.2,11.2,19.0,424.0,0.0,25.1,2.2,13.25088,38.0,10,FALL,2013,1.563320398951765,0.11127936829764515,12.2,11.2,19.0,424.0,0.0,25.1,2.2,13.25088,38.0
10072,41022746,10/30/2013,44.3249099499225,-91.9392416616697,1,3,1313103,,,7.9,11.2,1.0,432.0,0.04,0.9,1.62,2.85264,162.0,10,FALL,2013,1.5410867927605483,0.08780121299295507,7.9,11.2,1.0,432.0,0.04,0.9,1.62,2.85264,162.0
10073,41022747,10/30/2013,44.3271661335337,-91.9398280936003,1,3,1313032,1.531,0.086,8.0,11.4,2.0,432.0,0.02,1.0,1.58,2.73312,158.0,10,FALL,2013,1.531,0.086,8.0,11.4,2.0,432.0,0.02,1.0,1.58,2.73312,158.0
10074,41022748,10/30/2013,44.3289664228816,-91.9397956618815,1,3,1313031,1.559,0.091,8.1,10.3,2.0,437.0,0.02,1.2,2.09,3.33072,209.0,10,FALL,2013,1.559,0.091,8.1,10.3,2.0,437.0,0.02,1.2,2.09,3.33072,209.0
10075,41022749,10/30/2013,44.3303108173172,-91.9391443112702,1,3,1313030,1.571,0.087,8.3,10.6,2.0,435.0,0.01,1.2,0.77,4.28688,77.0,10,FALL,2013,1.571,0.087,8.3,10.6,2.0,435.0,0.01,1.2,0.77,4.28688,77.0
10076,41022750,10/30/2013,44.3266107483423,-91.9285504732613,1,2,1313071,,,8.3,10.4,3.0,415.0,0.19,2.1,5.9,5.84064,182.0,10,FALL,2013,1.553788130315482,0.0912496142162344,8.3,10.4,3.0,415.0,0.19,2.1,5.9,5.84064,182.0
10077,41022751,10/30/2013,44.3274932288121,-91.9266531082417,1,2,1313070,,,8.3,10.4,3.0,407.0,0.26,2.4,2.8,5.96016,192.0,10,FALL,2013,1.5496359272914129,0.09079664661360866,8.3,10.4,3.0,407.0,0.26,2.4,2.8,5.96016,192.0
10078,41022752,10/30/2013,44.3283401989888,-91.9209936830208,1,1,1313063,,,7.9,10.6,4.0,349.0,0.28,3.0,5.9,5.36256,151.0,10,FALL,2013,1.5410401627563282,0.08985892684614488,7.9,10.6,4.0,349.0,0.28,3.0,5.9,5.36256,151.0
10079,41022753,10/30/2013,44.3319644229839,-91.9234358166557,1,1,1313008,1.524,0.088,8.0,10.2,3.0,349.0,0.26,2.2,7.6,5.6016,174.0,10,FALL,2013,1.524,0.088,8.0,10.2,3.0,349.0,0.26,2.2,7.6,5.6016,174.0
10080,41022754,10/30/2013,44.3319880366901,-91.9259439747782,1,1,1313062,,,8.2,10.7,2.0,380.0,0.07,1.2,0.76,4.76496,76.0,10,FALL,2013,1.5384924207067912,0.08958099134983175,8.2,10.7,2.0,380.0,0.07,1.2,0.76,4.76496,76.0
10081,41022755,10/30/2013,44.3311525483848,-91.932857749759,1,2,1313013,1.579,0.094,8.3,10.2,3.0,418.0,0.28,1.6,5.0,5.84064,201.0,10,FALL,2013,1.579,0.094,8.3,10.2,3.0,418.0,0.28,1.6,5.0,5.84064,201.0
10082,41022759,10/30/2013,44.3298081914989,-91.9335092529985,1,2,1313083,,,8.3,10.6,2.0,431.0,0.17,1.3,3.45,3.68928,267.0,10,FALL,2013,1.4630202131315209,0.07908831311690984,8.3,10.6,2.0,431.0,0.17,1.3,3.45,3.68928,267.0
10083,41022760,10/30/2013,44.3338763828651,-91.9353170207182,1,2,1313012,1.545,0.092,8.3,10.3,3.0,402.0,0.26,2.5,5.3,6.07968,181.0,10,FALL,2013,1.545,0.092,8.3,10.3,3.0,402.0,0.26,2.5,5.3,6.07968,181.0
10084,41022761,10/30/2013,44.3374359450081,-91.9308621655183,1,1,1313061,,,7.5,10.2,5.0,342.0,0.16,5.0,3.7,5.36256,96.0,10,FALL,2013,1.5594871525172496,0.09285218544219115,7.5,10.2,5.0,342.0,0.16,5.0,3.7,5.36256,96.0
10085,41022762,10/30/2013,44.3450400510359,-91.9257056563301,1,3,1313115,,,6.6,15.1,10.0,280.0,0.0,21.8,0.84,84.12624,51.0,10,FALL,2013,2.3525858661934675,0.14631059306508082,6.6,15.1,10.0,280.0,0.0,21.8,0.84,84.12624,51.0
10086,41022763,10/30/2013,44.3501256013782,-91.9400415983699,1,3,1313114,,,7.8,10.4,5.0,341.0,0.0,4.1,0.22,5.6016,22.0,10,FALL,2013,1.4838994492868163,0.0983560076452846,7.8,10.4,5.0,341.0,0.0,4.1,0.22,5.6016,22.0
10087,41022764,10/30/2013,44.3505873073269,-91.9412879681208,1,3,1313102,,,7.8,10.3,6.0,343.0,0.05,5.2,0.88,4.88448,88.0,10,FALL,2013,1.486306565824997,0.09851471862582398,7.8,10.3,6.0,343.0,0.05,5.2,0.88,4.88448,88.0
10088,41022765,10/30/2013,44.3550763760318,-91.9399523504192,1,2,1313082,,,7.7,10.1,5.0,340.0,0.11,4.8,2.1,5.48208,102.0,10,FALL,2013,1.2408155920819341,0.09991500226851316,7.7,10.1,5.0,340.0,0.11,4.8,2.1,5.48208,102.0
10089,41022766,10/30/2013,44.3556306863128,-91.951235553511,1,2,1313068,,,7.9,10.6,5.0,342.0,0.14,4.2,0.72,5.24304,72.0,10,FALL,2013,1.1907754075157453,0.144280587613574,7.9,10.6,5.0,342.0,0.14,4.2,0.72,5.24304,72.0
10090,41022767,10/30/2013,44.3646666246546,-91.9548393125145,1,2,1313011,1.436,0.085,8.0,10.3,4.0,342.0,0.15,3.1,4.1,5.48208,124.0,10,FALL,2013,1.436,0.085,8.0,10.3,4.0,342.0,0.15,3.1,4.1,5.48208,124.0
10091,41022768,10/30/2013,44.3593172846282,-91.9605813750736,1,1,1313059,,,8.3,10.8,3.0,416.0,0.47,2.7,3.4,6.7968,185.0,10,FALL,2013,1.4559999999746946,0.09850000000520995,8.3,10.8,3.0,416.0,0.47,2.7,3.4,6.7968,185.0
10092,41022769,10/30/2013,44.3602573112719,-91.9649568991543,1,2,1313081,,,8.6,11.1,2.0,425.0,0.09,0.9,0.44,5.6016,44.0,10,FALL,2013,1.3662395810635153,0.09610662098587085,8.6,11.1,2.0,425.0,0.09,0.9,0.44,5.6016,44.0
10093,41022770,10/30/2013,44.3580126268314,-91.9656238448399,1,2,1313067,,,8.4,10.8,2.0,432.0,0.22,2.2,1.02,5.6016,102.0,10,FALL,2013,1.3247320117380306,0.09998112491438545,8.4,10.8,2.0,432.0,0.22,2.2,1.02,5.6016,102.0
10094,41022771,10/30/2013,44.3534777434714,-91.9619393626452,1,2,1313069,,,8.4,11.4,3.0,428.0,0.16,1.8,0.98,6.1992,98.0,10,FALL,2013,1.5293878495695143,0.09422894286362019,8.4,11.4,3.0,428.0,0.16,1.8,0.98,6.1992,98.0
10095,41022772,10/30/2013,44.3556938392141,-91.9581358331348,1,1,1313060,,,8.4,10.5,3.0,421.0,0.21,2.1,1.8,6.07968,168.0,10,FALL,2013,1.5785333388721856,0.16046669550689857,8.4,10.5,3.0,421.0,0.21,2.1,1.8,6.07968,168.0
10096,41022773,10/30/2013,44.3466004081056,-91.9482600783627,1,1,1313006,1.671,0.094,8.3,10.6,3.0,408.0,0.41,2.8,4.4,6.67728,183.0,10,FALL,2013,1.671,0.094,8.3,10.6,3.0,408.0,0.41,2.8,4.4,6.67728,183.0
10097,41022774,10/30/2013,44.3465772784197,-91.9457512790366,1,1,1313007,1.433,0.095,8.3,10.6,4.0,353.0,0.04,4.7,0.58,7.03584,58.0,10,FALL,2013,1.433,0.095,8.3,10.6,4.0,353.0,0.04,4.7,0.58,7.03584,58.0
10098,41021857,01/23/2013,44.4807266807105,-92.2979727111983,1,4,1314129,,,1.7,16.1,5.0,516.0,,4.5,6.57,29.1354,115.0,1,WINTER,2013,2.423424674901046,0.03794246749010457,1.7,16.1,5.0,516.0,0.1054408591057037,4.5,6.57,29.1354,115.0
10099,41021858,01/23/2013,44.4806487012452,-92.2853988516345,1,4,1314130,,,1.7,17.2,3.0,518.0,,4.0,7.55,,130.0,1,WINTER,2013,2.4306091164506833,0.03866091164506829,1.7,17.2,3.0,518.0,0.10547056163583493,4.0,7.55,18.287254826369015,130.0
10100,41021859,01/23/2013,44.480569337688,-92.2728250434448,1,4,1314040,2.354,0.031,1.4,18.3,3.0,524.0,,4.1,5.95,14.31911,134.0,1,WINTER,2013,2.354,0.031,1.4,18.3,3.0,524.0,0.10549004626450868,4.1,5.95,14.31911,134.0
10101,41021860,01/23/2013,44.4897441802148,-92.3003798974115,1,4,1314128,,,1.3,16.2,3.0,529.0,,4.4,7.35,25.95059,114.0,1,WINTER,2013,2.4178274461008766,0.03738274461008765,1.3,16.2,3.0,529.0,0.10554071009631741,4.4,7.35,25.95059,114.0
10102,41021861,01/23/2013,44.5023840431217,-92.3077764222435,1,4,1314127,,,0.7,16.3,4.0,537.0,,4.3,5.85,22.48884,111.0,1,WINTER,2013,2.6753076671054146,0.04146267821252532,0.7,16.3,4.0,537.0,0.10570756601558211,4.3,5.85,22.48884,111.0
10103,41021862,01/23/2013,44.5167873152094,-92.307605916596,1,4,1314126,,,0.7,15.2,4.0,549.0,,4.6,7.6,24.56589,109.0,1,WINTER,2013,2.670509452903807,0.04131248699369411,0.7,15.2,4.0,549.0,0.10595648183874541,4.6,7.6,24.56589,109.0
10104,41021863,01/23/2013,44.5275744565007,-92.3049611570409,1,4,1314039,2.373,0.032,0.9,15.8,4.0,536.0,,4.7,5.56,20.41179,119.0,1,WINTER,2013,2.373,0.032,0.9,15.8,4.0,536.0,0.1061444558489028,4.7,5.56,20.41179,119.0
10105,41021864,01/23/2013,44.5275591125465,-92.3024443624835,1,4,1314125,,,0.9,16.4,4.0,535.0,,4.4,5.45,18.19627,115.0,1,WINTER,2013,2.4945214059416703,0.03580380018598309,0.9,16.4,4.0,535.0,0.10613158226228611,4.4,5.45,18.19627,115.0
10106,41021865,01/23/2013,44.5383921539841,-92.3073499187589,1,4,1314124,,,0.8,16.4,3.0,536.0,,3.6,4.73,13.21135,128.0,1,WINTER,2013,2.670737106240739,0.0413196128806821,0.8,16.4,3.0,536.0,0.106354930810557,3.6,4.73,13.21135,128.0
10107,41021866,01/23/2013,44.5419468974956,-92.2997549797934,1,4,1314123,,,0.6,18.2,5.0,558.0,,6.8,0.71,,75.0,1,WINTER,2013,2.4194960208952883,0.03787318158677325,0.6,18.2,5.0,558.0,0.1063470275573128,6.8,0.71,39.67200876781408,75.0
10108,41021867,01/23/2013,44.554626167573,-92.3121936578604,1,4,1314037,2.468,0.044,1.2,18.2,4.0,537.0,,6.3,1.32,25.95059,95.0,1,WINTER,2013,2.468,0.044,1.2,18.2,4.0,537.0,0.10667227974489607,6.3,1.32,25.95059,95.0
10109,41021868,01/23/2013,44.5492851764827,-92.3223282172934,1,4,1314121,,,0.6,16.8,4.0,545.0,,5.0,4.24,19.4425,121.0,1,WINTER,2013,2.6130757828108933,0.045983457968117675,0.6,16.8,4.0,545.0,0.10673028299659101,5.0,4.24,19.4425,121.0
10110,41021869,01/23/2013,44.4534662312021,-92.2580787202452,1,4,1314041,2.595,0.027,1.9,14.4,4.0,520.0,,4.5,9.59,22.35037,100.0,1,WINTER,2013,2.595,0.027,1.9,14.4,4.0,520.0,0.07092573090058048,4.5,9.59,22.35037,100.0
10111,41021870,01/23/2013,44.431729008049,-92.2382509161426,1,4,1314131,,,2.5,13.2,3.0,524.0,,2.4,7.87,9.05725,186.0,1,WINTER,2013,2.7603153703581556,0.040999999999999995,2.5,13.2,3.0,524.0,0.07110493070229092,2.4,7.87,9.05725,186.0
10112,41021871,01/23/2013,44.4476572822383,-92.1978272529963,1,4,1314042,2.29,0.015,2.1,14.6,2.0,524.0,,1.7,4.46,7.25714,156.0,1,WINTER,2013,2.29,0.015,2.1,14.6,2.0,524.0,0.07140453615857006,1.7,4.46,7.25714,156.0
